name1,type1,ref1,name2,type2,ref2,nb_ints,nb_multi,p_value,fdr,in_libs,strand1,meanleft1,meanright1,meanleft2,meanright2,strand2,length1,length2,minleft1,maxright1,minleft2,maxright2,relmean1,relmean2,relmin1,relmin2,relmax1,relmax2
frvR,CDS,NC_000913.3,sucD,CDS,NC_000913.3,9136,16,0.0,0.0,3,-,4085858,4085895,765096,765129,+,37,34,4085804,4086020,764208,765150,1.0,1.0,1.0,0.0322,1.0,1.0
raiA,CDS,NC_000913.3,chiX,ncRNA,NC_000913.3,8749,14,3.3349908409283455e-31,9.767706834194867e-29,3,+,2737405,2737438,507241,507274,+,34,33,2737123,2737550,507202,507289,0.8338,0.4544,0.0,0.0,1.0,1.0
nlpD,CDS,NC_000913.3,arrS,ncRNA,NC_000913.3,8468,13,0.0,0.0,3,-,2867655,2867692,3657988,3658022,-,37,35,2867533,2868120,3657982,3658055,0.9314,0.9631,1.0,1.0,0.5558,0.0
rbsD,CDS,NC_000913.3,arcZ,ncRNA,NC_000913.3,8365,27,0.0,0.0,3,+,3933592,3933625,3350655,3350689,+,34,34,3933267,3933787,3350577,3350698,0.6542,0.6516,0.0,0.0,1.0,1.0
ompX,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,7955,13,0.0,0.0,3,+,850536,850569,2167158,2167193,+,34,35,850409,851013,2167110,2167202,0.2324,0.5231,0.0,0.0,1.0,1.0
nlpD,CDS,NC_000913.3,rprA,ncRNA,NC_000913.3,7782,5,0.0,0.0,3,-,2867677,2867714,1770427,1770462,+,38,35,2867533,2868698,1770372,1770479,0.9115,0.5372,1.0,0.0,0.0483,1.0
sstT,CDS,NC_000913.3,gcvB,ncRNA,NC_000913.3,7342,15,0.0,0.0,3,+,3239884,3239921,2942782,2942815,+,38,33,3239860,3241230,2942690,2942902,0.0,0.4234,0.0,0.0,1.0,1.0
sulA,CDS,NC_000913.3,micA,ncRNA,NC_000913.3,7134,2,0.0,0.0,3,-,1020092,1020128,2814823,2814856,+,36,34,1020034,1020813,2814798,2814881,1.0,0.3004,1.0,0.0,0.2083,1.0
clpB,CDS,NC_000913.3,cpxQ,ncRNA,NC_000913.3,6121,9,0.0,0.0,3,-,2725780,2725816,4106347,4106380,+,36,33,2725728,2733510,4106307,4106390,1.0,0.3154,1.0,0.0,0.2577,1.0
hupB,CDS,NC_000913.3,micA,ncRNA,NC_000913.3,5886,19,0.0,0.0,3,+,461527,461562,2814831,2814865,+,35,35,461328,461822,2814798,2814880,0.4085,0.4173,0.0,0.0,1.0,1.0
hfq,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,5791,1,0.0,0.0,3,+,4400273,4400308,2167157,2167191,+,35,35,4400226,4400655,2167109,2167201,0.0659,0.5018,0.0,0.0,1.0,1.0
pgsA,CDS,NC_000913.3,chiX,ncRNA,NC_000913.3,5389,3,0.0,0.0,3,-,1991895,1991932,507239,507271,+,38,32,1991607,1992828,507201,507288,1.0,0.4237,1.0,0.0,0.0,1.0
cpoB,CDS,NC_000913.3,chiX,ncRNA,NC_000913.3,4455,1,0.0,0.0,3,+,780592,780622,507238,507271,+,31,34,779586,780633,507202,507291,1.0,0.4104,0.0,0.0,1.0,1.0
gcvB,ncRNA,NC_000913.3,eptB,CDS,NC_000913.3,4404,9,3.689606897835667e-275,7.881305489234702e-272,3,+,2942740,2942774,3707719,3707752,-,34,33,2942693,2942901,3707688,3710484,0.3839,1.0,0.0,1.0,1.0,0.0
chiP,CDS,NC_000913.3,chiX,ncRNA,NC_000913.3,4121,1,0.0,0.0,3,+,708279,708310,507248,507282,+,32,35,708071,709527,507202,507289,0.0,0.5336,0.0,0.0,0.8485,1.0
chbB,CDS,NC_000913.3,chiX,ncRNA,NC_000913.3,4019,6,0.0,0.0,3,-,1821269,1821298,507247,507282,+,29,35,1821201,1821620,507202,507289,1.0,0.5277,1.0,0.0,0.0,1.0
frvR,CDS,NC_000913.3,arrS,ncRNA,NC_000913.3,3870,2,0.0,0.0,3,-,4085864,4085900,3657988,3658022,-,37,35,4085818,4085970,3657982,3658053,1.0,0.963,1.0,1.0,1.0,0.0147
miaA,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,3780,2,0.0,0.0,3,+,4400118,4400154,2167159,2167193,+,37,35,4399247,4400265,2167112,2167202,0.9504,0.5302,0.0,0.0,1.0,1.0
ubiX,CDS,NC_000913.3,gcvB,ncRNA,NC_000913.3,3780,8,0.0,0.0,3,-,2427835,2427871,2942791,2942825,+,36,34,2427773,2428318,2942694,2942902,1.0,0.4672,1.0,0.0,0.5413,1.0
pheT,CDS,NC_000913.3,cpxQ,ncRNA,NC_000913.3,3682,13,0.0,0.0,3,-,1795578,1795614,4106346,4106381,+,36,35,1795537,1797832,4106307,4106389,0.9761,0.2927,1.0,0.0,0.0469,1.0
hupB,CDS,NC_000913.3,cpxQ,ncRNA,NC_000913.3,3642,12,0.0,0.0,3,+,461458,461492,4106347,4106382,+,34,35,461328,461822,4106298,4106389,0.1531,0.3122,0.0,0.0,1.0,1.0
tufB,CDS,NC_000913.3,chiX,ncRNA,NC_000913.3,3597,0,0.0,0.0,3,+,4175795,4175832,507239,507271,+,38,33,4175706,4177232,507203,507288,0.0,0.4276,0.0,0.0,1.0,1.0
sstT,CDS,NC_000913.3,gltI,CDS,NC_000913.3,3588,1,1.1157037674246e-311,2.5562122953352333e-308,3,+,3239888,3239925,686714,686745,-,37,32,3239861,3241183,686681,687699,0.0,1.0,0.0,1.0,0.996,0.0529
ssrS,ncRNA,NC_000913.3,chiX,ncRNA,NC_000913.3,3480,0,0.0,0.0,3,+,3056009,3056045,507240,507273,+,37,33,3055960,3056173,507202,507288,0.3439,0.4418,0.0,0.0,1.0,1.0
ymgC,CDS,NC_000913.3,rprA,ncRNA,NC_000913.3,3474,6,0.0,0.0,3,+,1216684,1216714,1770436,1770469,+,31,33,1216671,1216723,1770390,1770478,0.0,0.6243,0.0,0.1731,0.0,1.0
rmf,CDS,NC_000913.3,gcvB,ncRNA,NC_000913.3,3357,21,3.2342780171259335e-54,1.6320695388764842e-51,3,+,1015776,1015811,2942847,2942879,+,36,33,1015658,1016100,2942694,2942903,0.5773,0.7406,0.0,0.0,1.0,1.0
proA,CDS,NC_000913.3,chiX,ncRNA,NC_000913.3,3028,0,0.0,0.0,3,+,262888,262925,507239,507271,+,38,32,261675,262949,507203,507288,1.0,0.4247,0.1373,0.0,1.0,1.0
fdoG,CDS,NC_000913.3,sucD,CDS,NC_000913.3,2929,4,0.0,0.0,3,-,4085536,4085572,765097,765131,+,36,35,4082765,4085841,764228,765150,0.0817,1.0,1.0,0.0552,0.0,1.0
cstA,CDS,NC_000913.3,arcZ,ncRNA,NC_000913.3,2862,20,0.0,0.0,3,+,629885,629922,3350659,3350693,+,37,35,629792,632101,3350593,3350699,0.0134,0.6862,0.0,0.1333,1.0,1.0
ydcH,CDS,NC_000913.3,chiX,ncRNA,NC_000913.3,2689,3,2.0009830275234902e-20,3.815283739170443e-18,3,+,1498821,1498850,507245,507280,+,30,35,1498607,1498913,507201,507291,0.8928,0.4989,0.0,0.0,1.0,1.0
yncL,CDS,NC_000913.3,mcaS,ncRNA,NC_000913.3,2637,5,0.0,0.0,3,-,1517069,1517102,1405664,1405698,-,33,35,1517037,1517212,1405656,1405751,0.9678,0.9428,1.0,1.0,0.0,0.0
glpK,CDS,NC_000913.3,cpxQ,ncRNA,NC_000913.3,2605,9,0.0,0.0,3,-,4116354,4116391,4106346,4106380,+,37,35,4115583,4117238,4106300,4106389,0.5509,0.2851,1.0,0.0,0.0,1.0
yebO,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,2550,2,0.0,0.0,3,-,1908369,1908405,2167160,2167195,+,36,35,1907573,1908568,2167111,2167201,0.4965,0.5449,1.0,0.0,0.0,1.0
aslB,CDS,NC_000913.3,chiX,ncRNA,NC_000913.3,2451,0,2.1915986180308817e-184,3.365572842075435e-181,3,+,3982767,3982803,507238,507271,+,37,33,3982696,3982844,507203,507289,0.0,0.4213,0.0,0.0,0.0,1.0
glpD,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,2447,2,0.0,0.0,3,+,3562149,3562184,2167159,2167193,+,36,35,3561979,3563746,2167112,2167201,0.1141,0.525,0.0,0.0,1.0,1.0
tnaC,CDS,NC_000913.3,arcZ,ncRNA,NC_000913.3,2348,7,0.0,0.0,3,+,3888499,3888530,3350655,3350690,+,32,35,3888410,3888631,3350639,3350698,1.0,0.6509,0.0,0.5167,1.0,1.0
oppA,CDS,NC_000913.3,micF,ncRNA,NC_000913.3,2334,0,0.0,0.0,3,+,1301024,1301061,2313120,2313154,+,38,34,1300896,1302749,2313082,2313187,0.0,0.4022,0.0,0.0,0.9608,1.0
yjdC,CDS,NC_000913.3,chiX,ncRNA,NC_000913.3,2320,0,0.0,0.0,3,-,4362565,4362592,507237,507271,+,28,34,4362546,4363331,507203,507288,1.0,0.4081,1.0,0.0,0.0,1.0
rcsC,CDS,NC_000913.3,chiX,ncRNA,NC_000913.3,2272,5,0.00011448628588998335,0.004042435910397511,3,-,2312890,2312925,507245,507279,+,36,35,2312731,2319858,507201,507288,1.0,0.4961,1.0,0.0,0.0063,1.0
ompC,CDS,NC_000913.3,arcZ,ncRNA,NC_000913.3,2041,2,4.1389359740775503e-129,4.557626245346737e-126,3,-,2312298,2312336,3350657,3350691,+,38,34,2311617,2312769,3350575,3350699,0.3739,0.6715,1.0,0.0,0.0,1.0
glpK,CDS,NC_000913.3,arcZ,ncRNA,NC_000913.3,2029,7,2.947829022666522e-31,8.651604106513803e-29,3,-,4117018,4117052,3350656,3350690,+,35,35,4115651,4117249,3350576,3350698,0.1127,0.662,1.0,0.0,0.0,1.0
yncL,CDS,NC_000913.3,rprA,ncRNA,NC_000913.3,2020,2,0.0,0.0,3,-,1517063,1517096,1770432,1770466,+,33,34,1517036,1517213,1770388,1770478,1.0,0.584,1.0,0.1538,0.0,1.0
lpp,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,1977,4,4.639423343143518e-248,9.02777761892966e-245,3,+,1757466,1757499,2167155,2167190,+,34,35,1757302,1757694,2167112,2167201,0.3332,0.4803,0.0,0.0,1.0,1.0
micA,ncRNA,NC_000913.3,hupB,CDS,NC_000913.3,1942,1,0.0,0.0,3,+,2814808,2814843,461558,461590,+,35,33,2814799,2814877,461331,461785,0.58,0.3949,0.0,0.0,1.0,1.0
pck,CDS,NC_000913.3,micA,ncRNA,NC_000913.3,1829,3,0.0,0.0,3,+,3532804,3532835,2814836,2814871,+,32,35,3532681,3533628,2814800,2814880,0.0109,0.4843,0.0,0.0,0.4994,1.0
ydcH,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,1762,2,8.523171579786777e-267,1.767463155215944e-263,3,+,1498773,1498808,2167157,2167191,+,35,35,1498612,1498908,2167111,2167201,0.7028,0.5069,0.0,0.0,1.0,1.0
yhjX,CDS,NC_000913.3,mgrR,ncRNA,NC_000913.3,1745,2,0.0,0.0,3,-,3710497,3710533,1622826,1622859,-,36,34,3710459,3710584,1622815,1622916,1.0,0.9062,1.0,1.0,1.0,0.0
ydhR,CDS,NC_000913.3,chiX,ncRNA,NC_000913.3,1730,0,8.43513696085407e-293,1.9019158535251432e-289,3,+,1746538,1746568,507239,507271,+,31,33,1746472,1746984,507203,507288,0.0,0.4247,0.0,0.0,0.9311,1.0
infA,CDS,NC_000913.3,cpxQ,ncRNA,NC_000913.3,1698,4,0.0,0.0,3,-,922595,922631,4106343,4106377,+,36,34,922572,926386,4106308,4106389,1.0,0.2342,1.0,0.0,0.2615,1.0
aceA,CDS,NC_000913.3,aceK,CDS,NC_000913.3,1656,7,4.0883632385080595e-183,6.178190998387772e-180,3,+,4217430,4217466,4218965,4219000,+,36,35,4217076,4218511,4218488,4220419,0.2739,0.213,0.0,0.0,1.0,1.0
sucD,CDS,NC_000913.3,fdoG,CDS,NC_000913.3,1651,1,0.0,0.0,3,+,765069,765106,4085709,4085743,-,37,34,764387,765147,4083067,4085841,1.0,0.037,0.2382,0.9033,1.0,0.0
msrC,CDS,NC_000913.3,chiX,ncRNA,NC_000913.3,1631,0,0.0,0.0,3,-,1915542,1915576,507246,507280,+,35,35,1915516,1916112,507202,507290,1.0,0.5137,1.0,0.0,0.0322,1.0
ssrA,ncRNA,NC_000913.3,chiX,ncRNA,NC_000913.3,1615,0,5.770575867434645e-16,8.814058243883416e-14,3,+,2755766,2755801,507240,507272,+,35,33,2755586,2755959,507202,507288,0.5752,0.4339,0.0,0.0,1.0,1.0
secG,CDS,NC_000913.3,chiX,ncRNA,NC_000913.3,1606,0,1.8926549299628696e-223,3.3606335809220082e-220,3,-,3322082,3322116,507240,507272,+,35,33,3322066,3322494,507202,507288,1.0,0.438,1.0,0.0,0.0331,1.0
hchA,CDS,NC_000913.3,arcZ,ncRNA,NC_000913.3,1579,5,0.0,0.0,3,+,2035665,2035702,3350658,3350692,+,38,35,2035628,2036757,3350640,3350698,0.0,0.6783,0.0,0.525,1.0,1.0
ypfM,CDS,NC_000913.3,arcZ,ncRNA,NC_000913.3,1560,2,0.0,0.0,3,-,2590815,2590847,3350655,3350689,+,33,34,2585525,2590886,3350636,3350698,0.3186,0.6559,1.0,0.4917,0.0,1.0
trmJ,CDS,NC_000913.3,fnrS,ncRNA,NC_000913.3,1547,0,0.0,0.0,3,-,2662164,2662200,1409190,1409224,+,36,34,2662115,2663342,1409127,1409251,1.0,0.524,1.0,0.0,0.0,1.0
purU,CDS,NC_000913.3,chiX,ncRNA,NC_000913.3,1510,3,5.085052584270946e-16,7.787915655734725e-14,3,-,1287400,1287433,507240,507272,+,34,33,1287241,1288585,507203,507289,1.0,0.4344,1.0,0.0,0.0463,1.0
sucD,CDS,NC_000913.3,frvR,CDS,NC_000913.3,1506,0,1.5932937436107682e-279,3.45536762798531e-276,3,+,765069,765106,4085834,4085865,-,37,32,764831,765148,4085806,4085964,1.0,1.0,0.7491,1.0,1.0,1.0
yqgA,CDS,NC_000913.3,chiX,ncRNA,NC_000913.3,1444,1,2.5905447370198557e-133,3.003963956092261e-130,3,+,3110404,3110431,507239,507272,+,27,34,3109504,3110445,507202,507289,1.0,0.425,0.0,0.0,1.0,1.0
yjbJ,CDS,NC_000913.3,micF,ncRNA,NC_000913.3,1396,1,0.0,0.0,3,+,4259274,4259311,2313131,2313165,+,37,35,4259179,4259542,2313085,2313177,0.3572,0.5149,0.0,0.0109,1.0,1.0
ompF,CDS,NC_000913.3,micF,ncRNA,NC_000913.3,1388,1,0.0,0.0,3,-,986798,986834,2313135,2313169,+,37,35,985868,986998,2313083,2313178,0.1351,0.5582,1.0,0.0,0.0,1.0
ryfD,ncRNA,NC_000913.3,chiX,ncRNA,NC_000913.3,1378,7,1.9920832819895374e-18,3.421698115658679e-16,3,-,2734186,2734222,507240,507273,+,36,34,2734147,2734295,507199,507288,0.5103,0.4393,1.0,0.0,0.0,1.0
gcvB,ncRNA,NC_000913.3,thrL,CDS,NC_000913.3,1372,3,0.0,0.0,3,+,2942792,2942825,185,217,+,33,33,2942695,2942897,43,306,0.6333,0.0,0.0,0.0,0.9853,1.0
csrB,ncRNA,NC_000913.3,cpxQ,ncRNA,NC_000913.3,1337,0,6.654472913301224e-291,1.4886055907054836e-287,3,-,2924299,2924337,4106348,4106381,+,38,34,2924197,2924557,4106315,4106389,0.5073,0.319,0.8886,0.0,0.0,1.0
yejM,CDS,NC_000913.3,chiX,ncRNA,NC_000913.3,1328,1,7.519831165050776e-101,6.847360622306924e-98,3,+,2286199,2286235,507240,507273,+,36,34,2284355,2286306,507203,507289,1.0,0.4358,0.0,0.0,1.0,1.0
fabG,CDS,NC_000913.3,chiX,ncRNA,NC_000913.3,1327,2,2.3787106645015103e-126,2.5892311152268757e-123,3,+,1150738,1150770,507243,507281,+,33,39,1150647,1151521,507203,507288,0.1365,0.4775,0.0,0.0,1.0,1.0
csrB,ncRNA,NC_000913.3,cyaR,ncRNA,NC_000913.3,1319,0,2.2846373913574267e-50,1.0781780701781621e-47,3,-,2924278,2924316,2167161,2167195,+,38,35,2924162,2924526,2167113,2167202,0.5649,0.5526,0.9837,0.0,0.0,1.0
rmf,CDS,NC_000913.3,cpxQ,ncRNA,NC_000913.3,1318,2,1.240309122514763e-7,9.209894965951951e-6,3,+,1015769,1015805,4106346,4106379,+,36,33,1015650,1016074,4106304,4106389,0.5411,0.2978,0.0,0.0,1.0,1.0
gatB,CDS,NC_000913.3,cpxQ,ncRNA,NC_000913.3,1239,4,0.0,0.0,3,-,2174328,2174361,4106347,4106381,+,34,34,2174262,2174599,4106295,4106389,0.7192,0.304,1.0,0.0,0.0,1.0
ompA,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,1238,2,2.370766791309573e-172,3.384585299719892e-169,3,-,1019899,1019936,2167155,2167189,+,37,34,1018287,1020073,2167109,2167201,0.1119,0.4815,1.0,0.0,0.0,1.0
dppA,CDS,NC_000913.3,gcvB,ncRNA,NC_000913.3,1237,1,5.405924626210303e-27,1.3651713603393075e-24,3,-,3707469,3707504,2942783,2942816,+,35,34,3706087,3707726,2942692,2942902,0.1248,0.4269,1.0,0.0,0.0,1.0
uspE,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,1226,1,0.0,0.0,3,-,1397885,1397922,2167160,2167194,+,38,35,1397639,1398621,2167111,2167201,0.7362,0.5358,1.0,0.0,0.0011,1.0
cstA,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,1202,1,3.698023992920032e-26,8.979529216791352e-24,3,+,631652,631688,2167157,2167191,+,36,35,629857,632106,2167113,2167202,0.8524,0.5029,0.0,0.0,1.0,1.0
rplK,CDS,NC_000913.3,chiX,ncRNA,NC_000913.3,1198,0,1.2226201073738935e-280,2.692598061122603e-277,3,+,4178432,4178463,507241,507280,+,32,39,4178353,4178868,507202,507288,0.0381,0.4553,0.0,0.0,0.9836,1.0
opgC,CDS,NC_000913.3,mcaS,ncRNA,NC_000913.3,1181,8,0.0,0.0,3,-,1103242,1103273,1405666,1405701,-,32,35,1103183,1103363,1405656,1405752,1.0,0.9165,1.0,1.0,1.0,0.0
glpT,CDS,NC_000913.3,cpxQ,ncRNA,NC_000913.3,1180,2,5.525933505600525e-241,1.0260863941226167e-237,3,-,2351770,2351806,4106346,4106380,+,36,35,2350997,2352386,4106296,4106389,0.4177,0.2898,1.0,0.0,0.0,1.0
nhaA,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,1167,6,0.0,0.0,3,+,18508,18543,2167156,2167191,+,35,35,17454,18697,2167113,2167201,0.904,0.4974,0.0,0.0,1.0,1.0
mqsR,CDS,NC_000913.3,arcZ,ncRNA,NC_000913.3,1162,2,0.0,0.0,3,-,3168349,3168386,3350656,3350690,+,37,34,3168230,3168564,3350640,3350698,0.5309,0.6642,1.0,0.525,0.0,1.0
yifK,CDS,NC_000913.3,chiX,ncRNA,NC_000913.3,1161,0,3.383604481809705e-82,2.4968276615004037e-79,3,+,3982388,3982421,507240,507272,+,33,33,3980828,3982494,507203,507289,1.0,0.4341,0.0,0.0,1.0,1.0
ftsI,CDS,NC_000913.3,chiX,ncRNA,NC_000913.3,1157,2,9.354276765071037e-33,2.8886311681303442e-30,3,+,92499,92533,507238,507271,+,35,33,91393,93174,507202,507289,0.6346,0.4143,0.0,0.0,0.9972,1.0
glpT,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,1115,1,1.918087450465414e-28,5.0785342645831654e-26,3,-,2351821,2351856,2167157,2167192,+,36,35,2350996,2352382,2167112,2167201,0.381,0.5049,1.0,0.0,0.0,1.0
mcaS,ncRNA,NC_000913.3,yncL,CDS,NC_000913.3,1065,2,0.0,0.0,3,-,1405688,1405724,1517057,1517089,-,36,33,1405658,1405753,1517036,1517210,0.2906,1.0,1.0,1.0,0.0,0.0
hflX,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,1065,2,9.819415122499143e-194,1.5850488732311842e-190,3,+,4400736,4400770,2167159,2167193,+,35,35,4400614,4402006,2167112,2167201,0.0768,0.5251,0.0,0.0,1.0,1.0
yfdY,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,1061,0,0.0,0.0,3,-,2495039,2495074,2167158,2167193,+,36,36,2494902,2495283,2167113,2167201,0.8977,0.5126,1.0,0.0,0.0372,1.0
yagJ:yagU,IGR,NC_000913.3,chiX,ncRNA,NC_000913.3,1055,0,1.6043501168604117e-107,1.550320625339885e-104,3,+,297147,297182,507239,507271,+,36,32,292490,300720,507203,507288,0.4583,0.4314,0.0008,0.0,0.8031,1.0
fnrS,ncRNA,NC_000913.3,ytfK,CDS,NC_000913.3,984,6,3.0559632025329765e-62,1.7433656423221206e-59,3,+,1409174,1409206,4439756,4439788,+,32,32,1409125,1409251,4439513,4439892,0.6593,0.8251,0.0,0.0,1.0,1.0
cspD,CDS,NC_000913.3,sdsR,ncRNA,NC_000913.3,963,5,0.0,0.0,3,-,922451,922485,1923119,1923154,-,34,35,922302,922610,1923102,1923197,0.4686,0.8508,1.0,1.0,0.0,0.0971
ffs,ncRNA,NC_000913.3,chiX,ncRNA,NC_000913.3,955,0,2.680604665264096e-108,2.6080722767015904e-105,3,+,476490,476528,507240,507272,+,38,32,476447,476563,507203,507288,0.7112,0.438,0.0,0.0,1.0,1.0
cycA,CDS,NC_000913.3,gcvB,ncRNA,NC_000913.3,945,0,4.88586286863443e-273,1.0281990778638318e-269,3,+,4429826,4429863,2942815,2942848,+,37,33,4429766,4430798,2942694,2942902,0.0,0.5857,0.0,0.0,0.6615,1.0
cysB,CDS,NC_000913.3,cpxQ,ncRNA,NC_000913.3,944,0,0.0,0.0,3,+,1333814,1333847,4106346,4106381,+,33,35,1333760,1334865,4106307,4106388,0.0,0.2972,0.0,0.0,1.0,1.0
gpsA,CDS,NC_000913.3,arcZ,ncRNA,NC_000913.3,925,0,0.0,0.0,3,-,3782670,3782706,3350656,3350690,+,37,34,3782545,3783645,3350627,3350698,0.9363,0.6656,1.0,0.4167,0.0157,1.0
smpB,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,913,2,0.0,0.0,3,+,2754920,2754955,2167153,2167187,+,36,34,2754831,2755560,2167113,2167201,0.1232,0.4647,0.0,0.0,1.0,1.0
skp,CDS,NC_000913.3,cpxQ,ncRNA,NC_000913.3,904,5,0.0,0.0,3,+,200477,200513,4106346,4106380,+,36,35,200401,200915,4106295,4106388,0.0647,0.2942,0.0,0.0,0.8928,1.0
micF,ncRNA,NC_000913.3,oppA,CDS,NC_000913.3,897,27,4.152982813343308e-184,6.309402482823639e-181,3,+,2313111,2313140,1301035,1301072,+,29,37,2313083,2313177,1300903,1302399,0.6093,0.0,0.0,0.0,1.0,0.7462
omrB,ncRNA,NC_000913.3,mcaS,ncRNA,NC_000913.3,895,1,4.2867783700642864e-173,6.1508557987721905e-170,3,-,2976348,2976383,1405663,1405697,-,36,35,2976322,2976389,1405656,1405746,0.0159,0.9509,0.7778,1.0,0.0,0.0543
yqjA,CDS,NC_000913.3,arcZ,ncRNA,NC_000913.3,888,4,0.0,0.0,3,+,3247697,3247732,3350655,3350689,+,36,34,3247586,3248362,3350577,3350701,0.0,0.6544,0.0,0.0,0.8897,1.0
lpp,CDS,NC_000913.3,micL,ncRNA,NC_000913.3,886,2,0.0,0.0,3,+,1757433,1757467,1958457,1958491,-,35,34,1757382,1757665,1958439,1958553,0.1991,0.7894,0.0,1.0,1.0,0.0
micA,ncRNA,NC_000913.3,sulA,CDS,NC_000913.3,882,0,1.6405248167561533e-167,2.262482815124303e-164,3,+,2814805,2814840,1020055,1020083,-,36,29,2814797,2814871,1020037,1020394,0.5424,1.0,0.0,1.0,0.9718,1.0
kgtP,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,867,4,3.3852743069552466e-12,4.020706711252837e-10,3,-,2724690,2724725,2167158,2167192,+,35,35,2718524,2725766,2167108,2167201,0.7864,0.515,1.0,0.0,0.0,1.0
glmZ,ncRNA,NC_000913.3,glmU,CDS,NC_000913.3,864,2,0.0,0.0,3,+,3986487,3986525,3913708,3913740,-,39,32,3986431,3986640,3913663,3914254,0.5463,1.0,0.0,1.0,1.0,0.6905
yhcO,CDS,NC_000913.3,cyaR,ncRNA,NC_000913.3,860,0,0.0,0.0,3,-,3384420,3384454,2167155,2167189,+,34,35,3384250,3386079,2167111,2167201,1.0,0.4775,1.0,0.0,0.1838,1.0
