name1,type1,ref1,name2,type2,ref2,nb_ints,nb_multi,p_value,fdr,in_libs,strand1,meanleft1,meanright1,meanleft2,meanright2,strand2,length1,length2,minleft1,maxright1,minleft2,maxright2,relmean1,relmean2,relmin1,relmin2,relmax1,relmax2
VC2469,CDS,NC_002505,Vcr017,sRNA,NC_002505,1754,7,0.0,0.0,2,+,2650202,2650238,350282,350318,-,37,36,2650071,2651942,350273,350368,0.0197,0.9181,0.0,1.0,1.0,0.0
VC0328,CDS,NC_002505,Vcr017,sRNA,NC_002505,1721,0,0.0,0.0,2,+,344434,344459,350276,350319,-,25,44,342902,344466,350274,350367,1.0,0.9875,0.6281,1.0,1.0,0.0
VC0567,CDS,NC_002505,Vcr001,sRNA,NC_002505,1619,14,0.0,0.0,2,-,601520,601552,21902,21937,+,32,36,601233,601632,21880,21942,0.0498,0.0274,0.7803,0.0,0.0,1.0
VC1043,CDS,NC_002505,Vcr076,sRNA,NC_002505,1608,6,5.2119312067211424e-200,3.9401444570463035e-197,2,-,1112755,1112787,2266025,2266075,-,33,51,1111552,1112907,2266014,2266139,0.0228,0.9314,0.9837,1.0,0.0,0.0
VC0348,CDS,NC_002505,Vcr001,sRNA,NC_002505,1603,6,0.0,0.0,2,+,370638,370680,21904,21938,+,43,35,370414,371745,21895,21941,0.1824,0.0849,0.0,0.0,1.0,1.0
VC0305,CDS,NC_002505,VqmR,sRNA,NC_002506,1564,2,0.0,0.0,2,-,316618,316659,1031539,1031578,+,41,39,316357,317569,1031443,1031589,0.7605,0.6796,0.9901,0.0333,0.0691,1.0
VC1760,CDS,NC_002505,Vcr001,sRNA,NC_002505,1498,3,0.0,0.0,2,-,1899593,1899634,21904,21939,+,41,35,1897978,1901315,21885,21941,0.5289,0.0972,1.0,0.0,0.0417,1.0
VC2570,CDS,NC_002505,Vcr076,sRNA,NC_002505,1461,5,2.143666282165e-312,2.484890317256596e-309,2,-,2751390,2751429,2266025,2266065,-,39,40,2751041,2751529,2266014,2266136,0.1785,0.9266,1.0,1.0,0.0,0.0
Vcr076,sRNA,NC_002505,VC1872,CDS,NC_002505,1397,26,0.009870809709757358,0.049791223952236056,2,-,2266094,2266129,2016006,2016043,+,35,37,2266015,2266165,2014932,2016903,0.0423,0.5438,1.0,0.0,0.0,1.0
VC0671,CDS,NC_002505,Vcr017,sRNA,NC_002505,1351,6,0.0,0.0,2,+,717443,717482,350277,350315,-,40,38,717123,717658,350273,350367,0.6934,0.9738,0.074,1.0,0.9948,0.0
Vcr082,sRNA,NC_002505,Vcr034,sRNA,NC_002505,1318,1,0.0,0.0,2,-,2433501,2433546,756018,756039,-,45,22,2433403,2433604,756015,756046,0.478,0.9991,0.9475,1.0,0.2885,0.8082
Vcr076,sRNA,NC_002505,VCA1072,CDS,NC_002506,1264,1,0.0,0.0,2,-,2266087,2266130,1022823,1022851,-,43,28,2266017,2266137,1022800,1023187,0.0322,1.0,1.0,1.0,0.0,0.5072
VC2367,CDS,NC_002505,Vcr001,sRNA,NC_002505,1155,7,0.0,0.0,2,-,2523939,2523980,21904,21939,+,41,35,2523830,2524224,21884,21942,0.6642,0.0925,1.0,0.0,0.0287,1.0
Vcr036,sRNA,NC_002505,VrrA,sRNA,NC_002505,1140,12,0.0,0.0,2,-,840422,840455,1878763,1878806,+,33,43,840381,840513,1878682,1878824,0.1658,0.5748,0.9677,0.0,0.0,1.0
VC2763,CDS,NC_002505,Vcr017,sRNA,NC_002505,1134,1,0.0,0.0,2,-,2949592,2949629,350278,350313,-,37,35,2949551,2950035,350273,350361,1.0,0.9654,1.0,1.0,0.1706,0.0652
Qrr2,sRNA,NC_002506,Qrr3,sRNA,NC_002506,1128,1123,0.0,0.0,2,+,48464,48487,772306,772341,+,23,35,48448,48514,772262,772369,0.5926,0.454,0.3554,0.0374,0.753,1.0
VC2087,CDS,NC_002505,Vcr001,sRNA,NC_002505,1095,13,5.196832019068491e-19,4.845082191432881e-17,2,-,2248702,2248744,21904,21938,+,42,35,2246620,2249520,21883,21941,0.2547,0.0769,1.0,0.0,0.0,1.0
VC2271,CDS,NC_002505,Vcr017,sRNA,NC_002505,1068,1,0.0,0.0,2,-,2425429,2425473,350279,350313,-,44,35,2425316,2426320,350274,350354,0.8619,0.9529,1.0,1.0,0.0943,0.1413
VC1558,CDS,NC_002505,Vssrna24,sRNA,NC_002505,994,0,0.0,0.0,2,-,1670550,1670586,106499,106536,+,36,38,1669423,1670678,106480,106539,0.0288,0.3215,0.8391,0.0,0.0,1.0
VCA0460:VCA0463,IGR,NC_002506,VqmR,sRNA,NC_002506,976,9,0.0,0.0,2,+,410778,410810,1031538,1031578,+,32,41,410685,412108,1031475,1031589,0.0808,0.6672,0.0,0.2467,0.9549,1.0
VC2467,CDS,NC_002505,Vcr001,sRNA,NC_002505,939,6,0.0,0.0,2,-,2649699,2649736,21903,21938,+,38,35,2649179,2649839,21893,21950,0.0159,0.0702,0.9913,0.0,0.0,1.0
VCA0545,CDS,NC_002506,Vssrna24,sRNA,NC_002505,931,13,3.701622584403009e-117,1.804558307198263e-114,2,+,482872,482906,106499,106536,+,34,37,481904,483963,106480,106549,0.533,0.3388,0.0,0.0,1.0,1.0
VC0533,CDS,NC_002505,Qrr3,sRNA,NC_002506,928,264,0.0,0.0,2,+,564480,564516,772303,772338,+,37,36,564259,564642,772266,772369,0.8489,0.4287,0.5733,0.0748,0.9829,1.0
VC0244,CDS,NC_002505,VqmR,sRNA,NC_002506,926,4,0.0,0.0,2,+,250861,250901,1031527,1031567,+,40,41,250430,251561,1031439,1031589,0.4044,0.5936,0.0,0.0067,1.0,1.0
VCA0919,CDS,NC_002506,Vcr017,sRNA,NC_002505,919,7,2.996125432316e-311,3.434876723646151e-308,2,+,871336,871374,350288,350323,-,38,36,871210,871711,350274,350387,0.1726,0.8577,0.0,1.0,1.0,0.0
VC1492,CDS,NC_002505,Vcr001,sRNA,NC_002505,904,3,6.2725071462102354e-208,4.8834744816084255e-205,2,-,1600880,1600925,21904,21939,+,45,35,1597534,1602492,21883,21941,0.3092,0.0814,1.0,0.0,0.0,1.0
VC2095,CDS,NC_002505,Vcr017,sRNA,NC_002505,864,2,0.0,0.0,2,-,2257744,2257779,350283,350319,-,36,37,2256159,2257863,350274,350367,0.0126,0.9068,0.997,1.0,0.0,0.0
VC2140,CDS,NC_002505,Vcr001,sRNA,NC_002505,864,8,0.0,0.0,2,-,2294886,2294935,21903,21938,+,49,36,2293823,2295768,21884,21941,0.4011,0.0647,0.9575,0.0,0.0,1.0
Vcr076,sRNA,NC_002505,VC2570,CDS,NC_002505,849,23,1.0280443646617286e-42,2.016010458415404e-40,2,-,2266098,2266131,2751368,2751408,-,33,41,2266017,2266137,2751167,2751519,0.0244,0.3365,1.0,0.8575,0.0,0.0
VC0243,CDS,NC_002505,Vcr001,sRNA,NC_002505,843,6,1.691337002562027e-73,5.46286142815127e-71,2,+,249898,249936,21903,21938,+,38,36,249328,250465,21867,21941,0.5475,0.0644,0.0045,0.0,1.0,1.0
VC0533,CDS,NC_002505,Vcr043,sRNA,NC_002505,816,3,0.0,0.0,2,+,564503,564543,1114665,1114702,+,40,37,563798,564713,1114591,1114749,0.877,0.4755,0.0802,0.0063,1.0,1.0
VC2348,CDS,NC_002505,Vcr017,sRNA,NC_002505,815,0,0.0,0.0,2,-,2504394,2504436,350278,350312,-,43,34,2504339,2504898,350274,350369,0.969,0.963,1.0,1.0,0.591,0.0
Vcr229,sRNA,NC_002506,Vcr084,sRNA,NC_002505,789,4,4.348990999532075e-213,3.517153759823126e-210,2,+,897578,897619,2553980,2554011,-,42,32,897526,897746,2553977,2554045,0.4666,0.9687,0.0,1.0,1.0,0.0
VC0137:VC0142,IGR,NC_002505,Vssrna24,sRNA,NC_002505,773,0,6.5227e-320,8.100982e-317,2,+,132663,132702,106501,106536,+,40,36,132620,133903,106481,106539,0.0505,0.3577,0.0,0.0,0.9694,1.0
VC0553,CDS,NC_002505,Vcr017,sRNA,NC_002505,750,2,0.0,0.0,2,+,587048,587085,350282,350317,-,37,35,586670,587132,350274,350371,0.9539,0.9166,0.0521,1.0,1.0,0.0
VC0604,CDS,NC_002505,Vcr001,sRNA,NC_002505,749,20,5.5816747357007504e-89,2.1728126808832707e-86,2,+,634012,634052,21903,21938,+,40,35,633740,636395,21881,21941,0.0624,0.0746,0.0,0.0,0.9646,1.0
MicX,sRNA,NC_002506,VCA0689,CDS,NC_002506,748,0,6.468730375361879e-306,7.179327288723441e-303,2,-,893395,893434,627695,627729,-,40,35,893332,893517,627687,627869,0.5293,1.0,0.828,1.0,0.2886,0.5908
VC2677,CDS,NC_002505,Vcr001,sRNA,NC_002505,748,4,9.980284385502866e-282,1.0517203523252243e-278,2,-,2844591,2844631,21903,21938,+,40,35,2843955,2845205,21882,21941,0.411,0.0729,1.0,0.0,0.0,1.0
VCA0156,CDS,NC_002506,Vcr017,sRNA,NC_002505,746,1,0.0,0.0,2,-,172652,172692,350283,350318,-,41,35,172592,172969,350273,350369,0.7626,0.9057,1.0,1.0,0.0,0.0
VC0298,CDS,NC_002505,Vcr001,sRNA,NC_002505,744,15,5.8196671e-316,7.0597975295e-313,2,-,306777,306815,21904,21939,+,39,36,305094,307145,21885,21941,0.1306,0.0856,1.0,0.0,0.0,1.0
VC0655,CDS,NC_002505,Vcr017,sRNA,NC_002505,737,2,0.0,0.0,2,+,700317,700360,350284,350319,-,44,35,700188,700709,350273,350369,0.464,0.9011,0.1506,1.0,1.0,0.0
VC0731,CDS,NC_002505,Vcr043,sRNA,NC_002505,735,3,0.0,0.0,2,-,786621,786661,1114689,1114726,+,41,37,786549,787132,1114601,1114750,1.0,0.627,1.0,0.0692,0.252,1.0
MicX,sRNA,NC_002506,Vcr214,sRNA,NC_002505,732,2,2.883476730340441e-58,7.539388304999921e-56,2,-,893374,893413,2376102,2376138,+,39,37,893286,893520,2376003,2376145,0.5915,0.6525,0.9621,0.0,0.2799,1.0
VC0112,CDS,NC_002505,Vcr001,sRNA,NC_002505,730,2,0.0,0.0,2,+,107456,107498,21904,21938,+,42,35,107381,108083,21871,21941,0.1327,0.0799,0.0,0.0,1.0,1.0
CsrB,sRNA,NC_002505,VrrA,sRNA,NC_002505,704,0,0.0,0.0,2,-,196830,196872,1878771,1878806,+,43,36,196527,196938,1878681,1878824,0.1429,0.6275,0.9806,0.0,0.0,1.0
VC1442,CDS,NC_002505,Vcr001,sRNA,NC_002505,693,5,1.3642015991514066e-16,1.1136282944684635e-14,2,-,1539464,1539503,21901,21937,+,39,36,1538163,1539698,21866,21948,0.0395,0.0173,0.9749,0.0,0.0,1.0
Vcr067,sRNA,NC_002505,Vcr214,sRNA,NC_002505,678,2,0.0,0.0,2,+,1802052,1802092,2376099,2376135,+,41,36,1801888,1802123,2375993,2376143,0.8786,0.6272,0.0043,0.0,1.0,1.0
Vcr017,sRNA,NC_002505,VC0247,CDS,NC_002505,675,5,4.356811277392869e-122,2.2280818300259237e-119,2,-,350321,350361,254296,254334,+,40,39,350275,350369,253960,254462,0.0649,0.7915,1.0,0.3791,0.0,0.9951
VC2377,CDS,NC_002505,Vcr001,sRNA,NC_002505,670,2,2.1470016037759343e-262,2.1130951822219632e-259,2,+,2542187,2542230,21904,21938,+,43,35,2542108,2543511,21897,21941,0.068,0.0818,0.0,0.0,0.9731,1.0
CsrD,sRNA,NC_002506,Vssrna24,sRNA,NC_002505,669,1,1.527835105776206e-75,5.060092864927253e-73,2,-,783986,784027,106499,106535,+,41,37,783804,784130,106480,106539,0.2925,0.3275,0.9366,0.0,0.0,1.0
VC1442,CDS,NC_002505,Vcr017,sRNA,NC_002505,659,9,9.600499274572466e-73,3.0817898071355296e-70,2,-,1539281,1539322,350278,350313,-,42,35,1538169,1539698,350274,350364,0.1654,0.9642,0.9707,1.0,0.0,0.0326
VC2669,CDS,NC_002505,Vcr017,sRNA,NC_002505,633,0,0.0,0.0,2,-,2836678,2836721,350278,350312,-,43,35,2836629,2837038,350272,350364,0.8246,0.9655,1.0,1.0,0.0,0.0326
Vcr017,sRNA,NC_002505,VCA0278,CDS,NC_002506,628,3,4.9691436298618175e-256,4.67036827323391e-253,2,-,350321,350359,297723,297760,-,39,38,350292,350369,296579,297828,0.0786,0.0,0.8152,0.7911,0.0,0.0
VC0341,CDS,NC_002505,Vcr001,sRNA,NC_002505,604,5,6.888954744162631e-275,7.115812798410996e-272,2,+,361868,361899,21905,21938,+,32,34,361720,361938,21899,21942,1.0,0.1136,1.0,0.0,1.0,1.0
VC2482,CDS,NC_002505,Vcr001,sRNA,NC_002505,600,1,4.540730188881599e-302,4.986486501950124e-299,2,-,2661537,2661571,21903,21938,+,34,36,2661337,2661961,21878,21941,0.7761,0.0511,1.0,0.0,0.0,1.0
VC1146,CDS,NC_002505,Vcr045,sRNA,NC_002505,595,15,0.0,0.0,2,-,1217474,1217499,1164279,1164323,+,25,45,1217472,1217531,1164273,1164327,0.0376,0.1233,0.1407,0.0,0.0,1.0
VC1091,CDS,NC_002505,Vcr220,sRNA,NC_002505,593,4,0.0,0.0,2,+,1158607,1158647,2653967,2654002,+,41,36,1158519,1160352,2653907,2654008,0.0,0.7048,0.0,0.2593,1.0,1.0
Qrr2,sRNA,NC_002506,VC2647,CDS,NC_002505,591,4,0.0,0.0,2,+,48449,48489,2821412,2821448,+,40,37,48447,48516,2821310,2821753,0.6054,0.0,0.3494,0.0,0.7651,0.4675
VC0249,CDS,NC_002505,VqmR,sRNA,NC_002506,590,1,8.46594260205606e-205,6.494249469868386e-202,2,+,255695,255732,1031525,1031570,+,37,45,254739,256136,1031452,1031589,0.6922,0.5837,0.0,0.0933,0.9774,1.0
VC0036,CDS,NC_002505,Vcr001,sRNA,NC_002505,589,1,8.013234813088994e-177,5.46397866085178e-174,2,-,35752,35794,21903,21938,+,43,35,35355,35854,21882,21941,0.0,0.0616,0.2669,0.0,0.0,1.0
VC2258,CDS,NC_002505,Vcr017,sRNA,NC_002505,583,3,0.0,0.0,2,-,2413726,2413768,350280,350314,-,43,35,2413456,2414165,350274,350364,0.6294,0.9454,1.0,1.0,0.0876,0.0326
VCA0446,CDS,NC_002506,Vcr001,sRNA,NC_002505,577,6,2.1038070217411056e-223,1.799030912706251e-220,2,+,400149,400189,21903,21938,+,41,36,399862,400305,21878,21941,0.5256,0.0656,0.0,0.0,1.0,1.0
VC0243,CDS,NC_002505,Vcr017,sRNA,NC_002505,573,2,1.904188288569828e-60,5.186849801392581e-58,2,+,250090,250130,350279,350315,-,41,36,249759,250467,350274,350370,0.7208,0.9481,0.3889,1.0,1.0,0.0
Vcr083,sRNA,NC_002505,Spot42,sRNA,NC_002505,565,0,0.0,0.0,2,+,2472441,2472482,106129,106167,+,41,39,2472404,2472511,106079,106185,0.4038,0.4886,0.0,0.0275,0.5487,1.0
VC1350:VC1354,IGR,NC_002505,Vcr001,sRNA,NC_002505,563,0,0.0,0.0,2,-,1441650,1441696,21904,21939,+,47,35,1441412,1441761,21899,21941,0.8661,0.0945,0.9522,0.0,0.8467,1.0
VC2647,CDS,NC_002505,Qrr3,sRNA,NC_002506,562,4,2.222129391815011e-299,2.4148528221926337e-296,2,+,2821343,2821384,772292,772328,+,41,36,2821313,2821963,772257,772367,0.0,0.3223,0.0,0.0,0.8571,1.0
VCA0892,CDS,NC_002506,Vcr043,sRNA,NC_002505,550,0,0.0,0.0,2,-,844997,845024,1114638,1114709,+,28,71,844975,845102,1114605,1114749,1.0,0.307,1.0,0.0943,0.8794,1.0
VC0403,CDS,NC_002505,Vcr001,sRNA,NC_002505,549,12,1.0648764257591581e-175,7.213915454139605e-173,2,+,429903,429937,21903,21938,+,35,36,429406,430229,21877,21941,0.6471,0.0664,0.0178,0.0,0.9917,1.0
VC0247,CDS,NC_002505,Vcr017,sRNA,NC_002505,547,3,2.5314913218354277e-64,7.27549211134443e-62,2,+,254261,254301,350285,350320,-,40,36,253700,254466,350274,350367,0.7976,0.885,0.0601,1.0,1.0,0.0
VC1620,CDS,NC_002505,Vcr017,sRNA,NC_002505,536,3,2.3376079899246632e-163,1.4780199464053357e-160,2,-,1737115,1737147,350280,350315,-,33,36,1732860,1741468,350274,350368,0.4981,0.9456,1.0,1.0,0.0,0.0
VC1532,CDS,NC_002505,Vssrna24,sRNA,NC_002505,503,0,7.417379143527527e-205,5.732040715019651e-202,2,-,1645563,1645605,106500,106536,+,43,36,1644691,1645644,106477,106538,0.0,0.3561,0.9791,0.0,0.0,1.0
VC2529,CDS,NC_002505,Vcr001,sRNA,NC_002505,492,13,5.2853760543811915e-145,3.0464206754108963e-142,2,+,2712511,2712560,21904,21938,+,49,35,2711880,2713244,21867,21941,0.4446,0.0817,0.0,0.0,0.9118,1.0
Vcr103,sRNA,NC_002506,Qrr4,sRNA,NC_002506,483,102,0.0,0.0,2,-,776888,776920,908224,908259,-,33,35,776859,776969,908201,908297,0.3273,0.7748,0.7517,1.0,0.0,0.0857
VC2767,CDS,NC_002505,Vcr001,sRNA,NC_002505,479,2,7.349623456023603e-271,7.444240938573964e-268,2,-,2954054,2954096,21903,21938,+,43,35,2954017,2954583,21880,21941,0.8758,0.0643,1.0,0.0,0.0,1.0
Vcr017,sRNA,NC_002505,VCA0919,CDS,NC_002506,469,5,5.883247618083561e-49,1.3086901727168136e-46,2,-,350322,350360,871388,871421,+,38,34,350275,350369,871281,871687,0.0722,0.2212,1.0,0.0,0.0,1.0
VCA0172,CDS,NC_002506,Vcr214,sRNA,NC_002505,465,2,0.0,0.0,2,-,189222,189242,2376058,2376139,+,20,81,189212,189310,2376012,2376143,0.9829,0.2713,1.0,0.0,0.9121,1.0
VC0079,CDS,NC_002505,Vcr017,sRNA,NC_002505,463,2,4.70659379098726e-246,4.2697400333785816e-243,2,+,77635,77675,350279,350315,-,40,36,77344,77798,350273,350365,0.8446,0.9463,0.0,1.0,1.0,0.0217
VCA0545,CDS,NC_002506,Vcr001,sRNA,NC_002505,455,4,8.449701243738212e-7,2.4548135114292194e-5,2,+,482841,482881,21903,21938,+,40,35,481916,483984,21877,21941,0.5186,0.0652,0.0,0.0,1.0,1.0
VC2089,CDS,NC_002505,Vcr001,sRNA,NC_002505,455,5,1.3176988758230247e-78,4.5976673217094604e-76,2,-,2251313,2251348,21899,21938,+,35,40,2250274,2252060,21882,21941,0.3916,0.0,1.0,0.0,0.0,1.0
VCA0059,CDS,NC_002506,Vcr065,sRNA,NC_002505,454,1,0.0,0.0,2,-,66569,66608,1617206,1617242,+,39,36,66532,66769,1617176,1617255,0.6665,0.6704,0.9758,0.424,0.0202,1.0
VC1722,CDS,NC_002505,VqmR,sRNA,NC_002506,450,8,0.0,0.0,2,+,1860969,1861002,1031536,1031575,+,33,40,1860873,1861441,1031474,1031589,0.1911,0.6539,0.0,0.24,0.9387,1.0
VCA0325:VCA0328,IGR,NC_002506,Vcr017,sRNA,NC_002505,449,6,7.573177885175897e-200,5.643423971777576e-197,2,+,329518,329559,350276,350311,-,42,35,329432,329600,350273,350363,0.7957,0.9801,0.2511,1.0,0.966,0.0435
VC2087,CDS,NC_002505,VqmR,sRNA,NC_002506,445,8,8.18019364337652e-30,1.15794692271221e-27,2,-,2248977,2249017,1031526,1031564,+,40,38,2246617,2249521,1031438,1031589,0.1575,0.5895,1.0,0.0,0.0,1.0
VC0533,CDS,NC_002505,Qrr1,sRNA,NC_002505,443,38,0.0,0.0,2,+,564466,564506,1089975,1090010,-,40,36,564288,564622,1089963,1090058,0.8376,0.8823,0.6043,1.0,0.9615,0.0
VC1056,CDS,NC_002505,Vcr045,sRNA,NC_002505,441,5,0.0,0.0,2,+,1125748,1125775,1164286,1164324,+,27,38,1125180,1125800,1164269,1164327,0.9838,0.2636,0.0,0.0,1.0,1.0
Vcr036,sRNA,NC_002505,GcvB,sRNA,NC_002505,438,1,0.0,0.0,2,-,840414,840450,954785,954825,-,36,40,840377,840504,954718,954904,0.2225,0.6682,1.0,1.0,0.0,0.0882
VC2087,CDS,NC_002505,Spot42,sRNA,NC_002505,433,0,8.001823588555982e-203,6.093417866421105e-200,2,-,2249112,2249154,106136,106171,+,42,36,2246619,2249524,106078,106185,0.1088,0.5512,1.0,0.0183,0.0,1.0
VC0611,CDS,NC_002505,Vssrna24,sRNA,NC_002505,431,0,2.3557066729807707e-228,2.0310863997139825e-225,2,-,644243,644289,106501,106536,+,46,35,644214,644303,106480,106539,0.0,0.3599,0.0085,0.0,0.0,1.0
VC0480,CDS,NC_002505,Vcr017,sRNA,NC_002505,428,4,1.0159239556655872e-209,8.029339590815762e-207,2,+,510961,511004,350284,350318,-,43,35,510749,511515,350274,350368,0.2638,0.9017,0.0,1.0,0.8552,0.0
VC2043,CDS,NC_002505,Vcr001,sRNA,NC_002505,426,2,3.3159513400339367e-296,3.566391128869902e-293,2,-,2202263,2202302,21904,21938,+,40,35,2200951,2202549,21895,21940,0.1124,0.0755,0.808,0.0,0.0,0.975
VC0012,CDS,NC_002505,Vcr214,sRNA,NC_002505,420,0,0.0,0.0,2,+,7628,7655,2376088,2376136,+,28,49,7365,8509,2375998,2376143,0.1826,0.5307,0.0,0.0,0.7842,1.0
Vcr017,sRNA,NC_002505,VC2469,CDS,NC_002505,419,3,5.901711159966869e-25,7.176013035835706e-23,2,-,350312,350351,2650227,2650260,+,40,33,350275,350369,2650072,2651592,0.1641,0.013,1.0,0.0,0.0,0.839
Vcr216,sRNA,NC_002505,GcvB,sRNA,NC_002505,418,0,0.0,0.0,2,-,2518878,2518915,954747,954783,-,38,37,2518802,2518968,954718,954885,0.1212,0.8545,0.8859,1.0,0.0,0.1814
VC2217,CDS,NC_002505,Vcr017,sRNA,NC_002505,417,1,1.2368572992401406e-272,1.2650624960835972e-269,2,-,2374156,2374195,350284,350318,-,39,34,2371521,2374240,350274,350368,0.0,0.8978,0.9864,1.0,0.0,0.0
VC1150,CDS,NC_002505,Vcr001,sRNA,NC_002505,417,1,3.904852008255088e-236,3.452352462823901e-233,2,-,1222126,1222168,21904,21939,+,42,35,1221988,1222705,21898,21941,0.8143,0.0942,1.0,0.0,0.0,1.0
VC0122,CDS,NC_002505,Qrr3,sRNA,NC_002506,413,33,0.0,0.0,2,+,115984,116024,772298,772332,+,41,35,115956,116440,772267,772369,0.0,0.3748,0.0,0.0841,0.1529,1.0
VC1193,CDS,NC_002505,Vssrna24,sRNA,NC_002505,411,1,3.40025368228147e-159,2.1241608722017764e-156,2,-,1266580,1266613,106501,106536,+,34,36,1266564,1266647,106480,106539,0.0,0.3587,0.1574,0.0,0.0,1.0
